,Rate,Review,Price,QtyLeft,Sold
90053,5,11249,51,483,15974
90054,,,164,996,
90055,5,1801,35,983,2456
90056,5,1440,10,490,2036
90057,5,5242,10,490,7430
90058,,,164,996,
90059,5,195,51,483,270
90060,,,86,988,
90061,,,7,494,
90062,5,4697,51,483,6858
90063,,,86,988,
90064,5,9333,51,483,12910
90065,5,5000,10,490,7307
90066,,,164,996,
90067,5,2981,35,983,4050
90068,5,671,10,490,948
90069,5,1509,51,483,2006
90070,,,86,988,
90071,5,3527,10,490,5009
90072,5,3755,10,490,5319
90073,5,138,143,993,186
90074,5,5133,51,483,7509
90075,,,86,988,
90076,5,1339,10,490,1883
90077,5,8138,51,483,11594
90078,5,10582,51,483,14680
90079,,,86,988,
90080,,,164,996,
90081,5,5257,35,983,7479
90082,5,641,143,993,856
90083,5,3723,35,983,5391
90084,,,7,494,
90085,,,7,494,
90086,5,5654,10,490,8019
90087,,,86,988,
90088,,,86,988,
90089,5,5863,10,490,8060
90090,5,4865,35,983,6666
90091,,,7,494,
90092,,,164,996,
90093,5,22859,51,483,37976
90094,5,189,143,993,274
90095,,,164,996,
90096,,,164,996,
90097,5,4892,10,490,6626
90098,5,17062,51,483,25587
90099,5,1927,10,490,2567
90100,,,86,988,
90101,5,6242,10,490,8809
90102,5,5916,51,483,8288
90103,5,2486,35,983,3514
90104,5,25945,51,483,42387
90105,5,26476,51,483,45713
90106,,,164,996,
90107,5,3551,35,983,4973
90108,,,164,996,
90109,5,7732,51,483,11338
90110,,,86,988,
90111,,,86,988,
90112,5,2646,35,983,3577
90113,5,18091,51,483,26510
90114,5,19824,51,483,31469
90115,5,4767,35,983,6830
90116,5,4271,35,983,6082
90117,,,86,988,
90118,5,2901,10,490,4201
90119,5,22155,51,483,36469
90120,5,29940,51,483,51469
90121,5,26683,51,483,46343
90122,5,26311,51,483,46249
90123,5,3434,10,490,4741
90124,5,1788,143,993,2438
90125,5,11266,51,483,16251
90126,5,1069,143,993,1482
90127,5,144,143,993,203
90128,5,11880,51,483,17570
90129,,,164,996,
90130,5,13272,51,483,19732
90131,5,26227,51,483,42527
90132,5,5511,35,983,8081
90133,,,86,988,
90134,5,4769,10,490,6405
90135,5,4681,10,490,6307
90136,,,86,988,
90137,,,7,494,
90138,5,5560,35,983,7694
90139,,,7,494,
90140,5,6302,10,490,8737
90141,5,3243,10,490,4466
90142,5,17698,51,483,26244
90143,5,13316,51,483,20167
90144,5,1961,35,983,2767
90145,,,164,996,
90146,,,164,996,
90147,,,164,996,
90148,,,86,988,
90149,5,21126,51,483,32704
90150,5,5310,51,483,7255
90151,5,9598,51,483,13764
90152,,,7,494,
90153,,,7,494,
90154,,,7,494,
90155,,,7,494,
90156,,,164,996,
90157,5,137,51,483,189
90158,5,11000,51,483,15330
90159,5,29110,51,483,52886
90160,5,50,143,993,74
90161,5,3759,10,490,5341
90162,5,13086,51,483,18909
90163,,,164,996,
90164,5,3490,35,983,4862
90165,,,7,494,
90166,5,22861,51,483,37664
90167,,,86,988,
90168,,,164,996,
90169,,,164,996,
90170,5,11821,51,483,16591
90171,5,10493,51,483,14852
90172,5,2261,10,490,3025
90173,,,7,494,
90174,5,906,35,983,1221
90175,5,23239,51,483,36191
90176,5,85,143,993,123
90177,5,21038,51,483,34184
90178,,,7,494,
90179,,,164,996,
90180,5,1062,10,490,1416
90181,5,13474,51,483,20567
90182,5,2455,10,490,3535
90183,,,164,996,
90184,5,7622,51,483,10640
90185,,,86,988,
90186,5,21946,51,483,33808
90187,,,164,996,
90188,5,260,143,993,357
90189,,,164,996,
90190,5,553,143,993,766
90191,,,86,988,
90192,5,3938,35,983,5511
90193,5,1901,35,983,2631
90194,,,7,494,
90195,5,28965,51,483,52932
90196,5,82,143,993,118
90197,5,20176,51,483,30743
90198,,,7,494,
90199,5,4278,51,483,6087
90200,5,2873,10,490,3910
90201,,,164,996,
90202,,,7,494,
90203,5,5943,35,983,8129
90204,,,7,494,
90205,5,4522,51,483,6197
90206,5,271,143,993,392
90207,5,23383,51,483,38004
90208,5,7879,51,483,10696
90209,5,4564,35,983,6257
90210,5,213,10,490,307
90211,5,6366,35,983,8733
90212,5,1501,143,993,2111
90213,,,164,996,
90214,5,1458,51,483,2038
90215,,,86,988,
90216,,,7,494,
90217,5,682,35,983,942
90218,,,164,996,
90219,,,7,494,
90220,5,17970,51,483,27158
90221,5,17647,51,483,26357
90222,5,5102,35,983,7347
90223,,,86,988,
90224,5,14612,51,483,21120
90225,5,466,35,983,632
90226,5,9809,51,483,14480
90227,,,164,996,
90228,,,86,988,
90229,5,788,51,483,1076
90230,,,86,988,
90231,,,164,996,
90232,5,1767,35,983,2480
90233,5,5635,10,490,7862
90234,5,5468,35,983,7848
90235,5,827,10,490,1186
90236,5,481,143,993,657
90237,,,164,996,
90238,5,12979,51,483,19031
90239,,,164,996,
90240,5,4351,35,983,5994
90241,,,7,494,
90242,5,2953,10,490,4288
90243,5,8593,51,483,12729
90244,5,3699,10,490,5244
90245,5,1518,143,993,2146
90246,5,4106,10,490,5940
90247,,,7,494,
90248,,,164,996,
90249,5,627,35,983,832
90250,5,896,35,983,1206
90251,5,796,35,983,1147
90252,5,3951,35,983,5384
90253,5,4362,10,490,6208
90254,,,7,494,
90255,5,14254,51,483,21176
90256,5,9452,51,483,12908
90257,,,7,494,
90258,,,7,494,
90259,,,164,996,
90260,,,164,996,
90261,5,16447,51,483,23940
90262,,,86,988,
90263,5,29308,51,483,49913
90264,5,23855,51,483,39089
90265,5,1269,143,993,1778
90266,,,86,988,
90267,5,4207,35,983,5615
90268,,,86,988,
90269,5,373,35,983,509
90270,5,482,10,490,645
90271,5,2813,10,490,3745
90272,5,5743,10,490,8328
90273,,,7,494,
90274,,,7,494,
90275,4.9,277,3,53,370
90276,5,607,10,490,810
90277,5,19396,51,483,30508
90278,5,3619,10,490,4983
90279,5,9241,51,483,12809
90280,,,164,996,
90281,,,86,988,
90282,5,3645,35,983,5168
90283,,,86,988,
90284,,,86,988,
90285,,,164,996,
90286,5,6052,51,483,8310
90287,,,7,494,
90288,,,86,988,
90289,5,17464,51,483,26675
90290,,,86,988,
90291,5,338,143,993,471
90292,,,86,988,
90293,5,2253,10,490,3130
90294,5,2003,35,983,2802
90295,5,9107,51,483,13328
90296,,,164,996,
90297,5,2004,143,993,2915
90298,5,25669,51,483,41486
90299,5,28582,51,483,49542
90300,5,19871,51,483,30655
90301,,,164,996,
90302,5,1693,35,983,2386
90303,,,164,996,
90304,5,5485,10,490,7642
90305,,,7,494,
90306,,,7,494,
90307,5,27568,51,483,45532
90308,,,164,996,
90309,,,7,494,
90310,5,5564,51,483,7839
90311,5,6139,51,483,8392
90312,,,86,988,
90313,,,86,988,
90314,5,847,143,993,1164
90315,5,3667,10,490,5344
90316,5,1252,10,490,1707
90317,4.9,3157,3,53,4453
90318,5,14198,51,483,20253
90319,5,18019,51,483,26913
90320,5,464,143,993,644
90321,5,6450,10,490,8873
90322,,,164,996,
90323,5,7193,51,483,10230
90324,5,3575,10,490,4755
90325,,,164,996,
90326,,,7,494,
90327,5,556,143,993,752
90328,,,86,988,
90329,,,164,996,
90330,5,4545,10,490,6441
90331,,,7,494,
90332,5,3927,10,490,5596
90333,5,3327,10,490,4426
90334,5,1821,143,993,2542
90335,5,1435,51,483,1908
90336,5,28811,51,483,48568
90337,5,4543,35,983,6149
90338,5,1931,10,490,2740
90339,5,20126,51,483,32732
90340,5,860,143,993,1247
90341,,,164,996,
90342,5,25318,51,483,43769
90343,5,3693,10,490,5341
90344,,,7,494,
90345,,,164,996,
90346,,,86,988,
90347,,,164,996,
90348,5,27106,51,483,47593
90349,5,3442,35,983,4941
90350,5,12682,51,483,18519
90351,5,803,143,993,1093
90352,,,164,996,
90353,,,164,996,
90354,5,15119,51,483,22756
90355,,,164,996,
90356,5,2454,10,490,3442
90357,5,25342,51,483,42189
90358,5,1936,143,993,2630
90359,5,226,143,993,316
90360,,,86,988,
90361,,,7,494,
90362,5,19478,51,483,29014
90363,,,7,494,
90364,,,164,996,
90365,,,7,494,
90366,,,7,494,
90367,,,7,494,
90368,5,5739,51,483,8425
90369,5,244,10,490,358
90370,5,8259,51,483,11391
90371,5,341,35,983,485
90372,,,7,494,
90373,5,1884,51,483,2603
90374,5,26582,51,483,45293
90375,5,21595,51,483,34381
90376,,,86,988,
90377,5,526,35,983,754
90378,5,2817,10,490,4076
90379,5,29622,51,483,51193
90380,5,2142,10,490,3036
90381,5,6179,35,983,8865
90382,5,7876,51,483,11542
90383,,,164,996,
90384,5,3171,10,490,4602
90385,,,86,988,
90386,,,86,988,
90387,,,7,494,
90388,5,2511,35,983,3396
90389,5,10249,51,483,14043
90390,5,199,143,993,275
90391,,,7,494,
90392,5,3304,35,983,4798
90393,5,1696,10,490,2292
90394,,,164,996,
90395,,,164,996,
90396,,,164,996,
90397,,,164,996,
90398,,,164,996,
90399,,,7,494,
90400,5,4165,10,490,6080
90401,,,164,996,
90402,5,628,51,483,842
90403,,,7,494,
90404,5,460,143,993,653
90405,5,6664,51,483,8993
90406,5,5323,10,490,7275
90407,5,6486,35,983,8905
90408,,,7,494,
90409,5,1358,143,993,1804
90410,,,7,494,
90411,5,29198,51,483,50730
90412,,,86,988,
90413,,,7,494,
90414,5,423,143,993,567
90415,5,2063,143,993,2810
90416,,,7,494,
90417,,,86,988,
90418,5,2693,10,490,3655
90419,5,5550,35,983,7706
90420,5,13208,51,483,19621
90421,5,964,35,983,1288
90422,5,6311,35,983,8568
90423,5,6396,10,490,8649
90424,,,7,494,
90425,5,6946,51,483,9916
90426,,,164,996,
90427,,,7,494,
90428,,,7,494,
90429,,,164,996,
90430,5,3174,51,483,4609
90431,5,16716,51,483,24433
90432,,,86,988,
90433,,,7,494,
90434,5,23128,51,483,38005
90435,,,164,996,
90436,5,3806,35,983,5426
90437,5,21805,51,483,34442
90438,5,400,35,983,556
90439,,,164,996,
90440,5,1722,143,993,2475
90441,5,2071,3,195,2885
90442,,,86,988,
90443,5,5385,10,490,7547
90444,,,86,988,
90445,,,7,494,
90446,5,18790,51,483,27745
90447,5,11629,51,483,17581
90448,5,12191,51,483,17204
90449,5,292,3,195,405
90450,5,3792,51,483,5256
90451,5,4150,10,490,5767
90452,5,3400,35,983,4557
90453,,,7,494,
90454,5,1317,10,490,1758
90455,,,164,996,
90456,5,4227,35,983,6000
90457,5,2104,10,490,2829
90458,5,4554,51,483,6367
90459,,,86,988,
90460,5,1811,10,490,2506
90461,5,12567,51,483,19115
90462,5,1642,35,983,2324
90463,5,14900,51,483,21843
90464,5,22853,51,483,37683
90465,5,5595,10,490,7616
90466,,,7,494,
90467,5,18859,51,483,30502
90468,,,7,494,
90469,5,1450,143,993,2089
90470,5,3171,10,490,4332
90471,5,19311,51,483,30332
90472,,,86,988,
90473,5,1283,143,993,1840
90474,5,19716,51,483,31633
90475,5,29677,51,483,53277
90476,5,24588,51,483,42148
90477,5,13127,51,483,19095
90478,,,7,494,
90479,,,7,494,
90480,,,164,996,
90481,,,164,996,
90482,5,5997,10,490,8781
90483,5,9650,51,483,13433
90484,5,9241,51,483,13090
90485,,,7,494,
90486,,,164,996,
90487,5,5792,35,983,7748
90488,5,2849,10,490,4110
90489,4.6,2251,7,53165,3191
90490,,,164,996,
90491,5,1339,10,490,1774
90492,,,86,988,
90493,,,86,988,
90494,,,164,996,
90495,5,10319,51,483,14724
90496,5,4891,10,490,7070
90497,5,4607,51,483,6619
90498,5,7369,51,483,10148
90499,5,6408,51,483,9163
90500,5,3430,10,490,4821
90501,5,4388,35,983,6383
90502,5,2167,10,490,3020
90503,,,164,996,
90504,5,5803,35,983,8284
90505,5,4945,10,490,7066
90506,,,164,996,
90507,,,7,494,
90508,,,86,988,
90509,5,4625,35,983,6181
90510,5,878,35,983,1223
90511,5,6195,10,490,8780
90512,,,164,996,
90513,5,20701,51,483,32601
90514,5,1020,143,993,1418
90515,5,1182,143,993,1609
90516,5,602,10,490,874
90517,5,22938,51,483,37602
90518,5,12922,51,483,19423
90519,5,25797,51,483,44489
90520,,,164,996,
90521,5,17031,51,483,25154
90522,5,5732,35,983,7943
90523,5,9654,51,483,13217
90524,5,3467,10,490,4858
90525,,,7,494,
90526,,,164,996,
90527,,,7,494,
90528,5,6097,51,483,8926
90529,5,5118,35,983,7283
90530,4.6,279,7,53165,394
90531,5,4295,35,983,6166
90532,,,7,494,
90533,,,86,988,
90534,,,164,996,
90535,5,4187,51,483,5878
90536,5,2058,10,490,2756
90537,,,86,988,
90538,5,29914,51,483,55498
90539,5,15311,51,483,23284
90540,5,115,10,490,157
90541,5,5610,35,983,7929
90542,,,164,996,
90543,5,6476,10,490,8918
90544,5,6145,10,490,8382
90545,,,7,494,
90546,,,7,494,
90547,5,2087,10,490,2966
90548,5,24170,51,483,39130
90549,5,8035,51,483,10859
90550,5,6071,10,490,8369
90551,5,1366,143,993,1845
90552,5,4313,10,490,6213
90553,5,1494,35,983,2134
90554,5,2319,10,490,3158
90555,5,6199,35,983,8709
90556,,,86,988,
90557,5,17810,51,483,28162
90558,,,86,988,
90559,5,3101,51,483,4317
90560,,,164,996,
90561,,,164,996,
90562,,,164,996,
90563,5,8815,51,483,12309
90564,,,7,494,
90565,,,164,996,
90566,5,26105,51,483,42604
90567,,,164,996,
90568,,,86,988,
90569,,,7,494,
90570,5,5371,51,483,7714
90571,5,1689,35,983,2425
90572,5,25327,51,483,42993
90573,5,25033,51,483,40688
90574,5,1621,51,483,2188
90575,,,7,494,
90576,,,164,996,
90577,,,164,996,
90578,,,86,988,
90579,,,86,988,
90580,,,164,996,
90581,,,164,996,
90582,4.9,2618,3,53,3505
90583,5,3355,10,490,4563
90584,,,164,996,
90585,,,7,494,
90586,5,5584,35,983,7667
90587,5,25657,51,483,41679
90588,,,164,996,
90589,5,961,143,993,1351
90590,5,3980,35,983,5516
90591,5,3097,35,983,4391
90592,5,14159,51,483,21053
90593,,,7,494,
90594,,,86,988,
90595,,,86,988,
90596,5,535,35,983,723
90597,4.6,2451,7,53165,3325
90598,,,7,494,
90599,,,164,996,
90600,,,86,988,
90601,5,27872,51,483,47593
90602,5,3029,35,983,4038
90603,5,4887,10,490,6722
90604,5,146,35,983,214
90605,5,3076,35,983,4116
90606,5,1256,51,483,1787
90607,5,1853,10,490,2625
90608,5,9488,51,483,13160
90609,5,8471,51,483,11609
90610,5,6371,35,983,9297
90611,5,7369,51,483,10448
90612,5,10513,51,483,14602
90613,5,2737,10,490,3889
90614,,,164,996,
90615,,,7,494,
90616,5,7186,51,483,9756
90617,,,7,494,
90618,5,4529,35,983,6212
90619,,,86,988,
90620,5,2690,51,483,3697
90621,,,7,494,
90622,,,86,988,
90623,5,3494,35,983,4815
90624,5,2441,35,983,3443
90625,,,86,988,
90626,5,487,10,490,702
90627,5,5963,10,490,8265
90628,5,4770,51,483,6412
90629,5,263,3,195,379
90630,5,11207,51,483,16666
90631,,,7,494,
90632,,,7,494,
90633,5,11501,51,483,16048
90634,,,164,996,
90635,,,86,988,
90636,,,86,988,
90637,5,1353,51,483,1946
90638,,,86,988,
90639,5,11657,51,483,16211
90640,4.9,1383,3,53,1913
90641,,,86,988,
90642,,,86,988,
90643,5,3705,35,983,5125
90644,5,2050,10,490,2975
90645,,,164,996,
90646,,,86,988,
90647,5,27298,51,483,48163
90648,,,7,494,
90649,5,3574,35,983,4909
90650,,,7,494,
90651,4.8,1600,14,440,2125
90652,5,5481,51,483,8013
90653,5,7147,51,483,10027
90654,5,2264,35,983,3146
90655,,,7,494,
90656,5,4017,10,490,5730
90657,,,164,996,
90658,5,8565,51,483,12592
90659,,,7,494,
90660,,,7,494,
90661,5,4226,10,490,5706
90662,,,164,996,
90663,5,6347,35,983,9321
90664,5,1480,10,490,2086
90665,,,7,494,
90666,5,4846,35,983,6849
90667,,,86,988,
90668,5,6016,51,483,8457
90669,5,1183,35,983,1615
90670,,,7,494,
90671,,,86,988,
90672,5,12753,51,483,19493
90673,5,26429,51,483,43411
90674,,,86,988,
90675,5,222,51,483,313
90676,5,18975,51,483,29910
90677,,,86,988,
90678,5,13124,51,483,18427
90679,5,213,10,490,291
90680,5,1501,143,993,2074
90681,,,86,988,
90682,5,825,51,483,1149
90683,,,86,988,
90684,5,16702,51,483,24810
90685,5,5756,35,983,7931
90686,,,86,988,
90687,,,86,988,
90688,5,2848,35,983,3799
90689,5,1705,3,195,2309
90690,,,164,996,
90691,5,2207,10,490,3212
90692,5,973,51,483,1404
90693,4.9,3267,3,53,4744
90694,,,86,988,
90695,5,23629,51,483,39000
90696,5,6529,51,483,8842
90697,,,164,996,
90698,5,3187,35,983,4298
90699,,,7,494,
90700,4.8,6172,14,440,8543
90701,,,164,996,
90702,5,3825,51,483,5152
90703,,,7,494,
90704,,,86,988,
90705,5,2583,35,983,3549
90706,,,164,996,
90707,5,1228,10,490,1774
90708,5,247,10,490,346
90709,,,86,988,
90710,,,86,988,
90711,,,86,988,
90712,5,5861,35,983,7862
90713,5,18490,51,483,29190
90714,5,3874,10,490,5518
90715,,,7,494,
90716,5,28972,51,483,49108
90717,,,86,988,
90718,5,1870,143,993,2547
90719,,,7,494,
90720,,,86,988,
90721,5,308,35,983,412
90722,5,277,10,490,372
90723,5,3709,10,490,5074
90724,5,778,51,483,1052
90725,5,25995,51,483,42305
90726,,,164,996,
90727,,,164,996,
90728,,,86,988,
90729,5,27952,51,483,48878
90730,5,3336,51,483,4752
90731,5,5989,35,983,8013
90732,,,7,494,
90733,5,5775,10,490,8445
90734,5,1807,35,983,2534
90735,5,2839,35,983,4038
90736,,,86,988,
90737,5,23144,51,483,39185
90738,5,6368,51,483,8828
90739,5,1388,143,993,2016
90740,,,7,494,
90741,5,3295,10,490,4768
90742,5,533,10,490,708
90743,,,7,494,
90744,,,164,996,
90745,5,567,35,983,761
90746,5,4087,35,983,5958
90747,,,7,494,
90748,5,5186,10,490,7281
90749,5,532,3,195,707
90750,5,1282,10,490,1754
90751,5,887,51,483,1198
90752,,,86,988,
90753,,,7,494,
90754,4.8,6476,14,440,9131
90755,,,7,494,
90756,5,3502,35,983,4975
90757,,,86,988,
90758,,,86,988,
90759,5,1981,51,483,2681
90760,5,17785,51,483,26108
90761,5,3785,35,983,5496
90762,5,755,10,490,1062
90763,5,19221,51,483,29636
90764,,,7,494,
90765,5,210,35,983,306
90766,5,4308,35,983,5997
90767,5,166,10,490,226
90768,,,164,996,
90769,,,86,988,
90770,5,135,10,490,186
90771,5,4876,51,483,6954
90772,5,19625,51,483,30760
90773,,,86,988,
90774,5,1572,143,993,2110
90775,,,164,996,
90776,,,7,494,
90777,,,164,996,
90778,5,1882,10,490,2727
90779,,,86,988,
90780,5,12051,51,483,17779
90781,5,8587,51,483,11692
90782,5,1331,10,490,1893
90783,5,3865,35,983,5285
90784,5,8914,51,483,12798
90785,5,10561,51,483,15188
90786,5,25981,51,483,44405
90787,5,2446,35,983,3510
90788,5,26923,51,483,46800
90789,5,1447,10,490,1934
90790,,,86,988,
90791,,,7,494,
90792,5,6575,10,490,8818
90793,,,86,988,
90794,5,5244,35,983,7663
90795,5,7117,51,483,10204
90796,5,13405,51,483,20500
90797,,,86,988,
90798,5,4212,10,490,6002
90799,5,20,10,490,31
90800,5,1114,35,983,1608
90801,5,15997,51,483,25091
90802,,,164,996,
90803,5,22933,51,483,38589
90804,5,16168,51,483,25334
90805,,,7,494,
90806,5,19773,51,483,31178
90807,4.6,364,7,53165,515
90808,5,5624,10,490,7858
90809,5,24853,51,483,40753
90810,5,667,51,483,944
90811,5,3166,10,490,4545
90812,,,7,494,
90813,5,13076,51,483,19013
90814,4.6,2297,7,53165,3315
90815,,,7,494,
90816,5,2386,51,483,3226
90817,5,47,51,483,66
90818,5,5826,35,983,7881
90819,5,955,143,993,1351
90820,5,2653,35,983,3610
90821,5,21325,51,483,34677
90822,5,18032,51,483,28753
90823,5,2360,35,983,3126
90824,5,6460,35,983,8731
90825,5,1186,143,993,1605
90826,,,164,996,
90827,5,3547,35,983,4983
90828,,,164,996,
90829,5,4695,35,983,6806
90830,5,29218,51,483,49922
90831,5,5862,10,490,8199
90832,,,7,494,
90833,,,164,996,
90834,5,27880,51,483,47115
90835,,,164,996,
90836,5,1810,143,993,2487
90837,5,15672,51,483,23545
90838,,,7,494,
90839,,,7,494,
90840,5,24544,51,483,40311
90841,5,690,143,993,1005
90842,5,24744,51,483,40898
90843,,,7,494,
90844,,,164,996,
90845,,,86,988,
90846,5,2531,35,983,3497
90847,5,2447,35,983,3364
90848,5,5497,35,983,7616
90849,5,9563,51,483,14265
90850,5,592,10,490,796
90851,,,164,996,
90852,5,9559,51,483,14264
90853,5,1907,35,983,2656
90854,5,5141,35,983,7288
90855,,,86,988,
90856,5,20256,51,483,30757
90857,5,5998,35,983,8699
90858,5,1755,10,490,2389
90859,,,86,988,
90860,,,86,988,
90861,,,86,988,
90862,5,4313,35,983,6168
90863,5,28897,51,483,50395
90864,,,86,988,
90865,,,164,996,
90866,5,2012,10,490,2839
90867,5,6588,51,483,9362
90868,5,11258,51,483,16760
90869,5,987,3,195,1323
90870,,,164,996,
90871,5,318,35,983,445
90872,5,6197,35,983,8931
90873,5,2001,35,983,2864
90874,5,16229,51,483,24006
90875,,,86,988,
90876,5,16735,51,483,25926
90877,5,3563,35,983,5128
90878,,,164,996,
90879,5,2128,10,490,2954
90880,5,1041,143,993,1487
90881,,,86,988,
90882,5,9850,51,483,13721
90883,5,9787,51,483,14197
90884,5,6616,10,490,9619
90885,5,18212,51,483,29015
90886,5,22414,51,483,36478
90887,5,9771,51,483,13847
90888,,,164,996,
90889,5,3365,10,490,4745
90890,5,11323,51,483,16273
90891,5,24784,51,483,40611
90892,5,1630,35,983,2199
90893,5,545,143,993,749
90894,5,1533,143,993,2203
90895,,,164,996,
90896,,,164,996,
90897,,,164,996,
90898,,,86,988,
90899,5,12500,51,483,17727
90900,,,164,996,
90901,5,2649,10,490,3859
90902,,,7,494,
90903,5,13979,51,483,20115
90904,,,7,494,
90905,5,4194,10,490,5764
90906,5,2303,10,490,3218
90907,5,1505,35,983,2101
90908,,,164,996,
90909,,,86,988,
90910,,,164,996,
90911,,,164,996,
90912,5,13072,51,483,19153
90913,5,9676,51,483,13795
90914,,,7,494,
90915,5,19439,51,483,31020
90916,5,6683,51,483,9419
90917,,,164,996,
90918,5,4607,10,490,6294
90919,5,3638,35,983,4870
90920,,,164,996,
90921,,,7,494,
90922,5,6212,35,983,9016
90923,5,4535,35,983,6064
90924,5,9807,51,483,13656
90925,5,1860,35,983,2541
90926,4.6,3277,7,53165,4423
90927,,,7,494,
90928,5,426,10,490,593
90929,5,22,51,483,33
90930,5,1895,35,983,2752
90931,5,2950,10,490,4200
90932,5,3383,10,490,4877
90933,5,23056,51,483,38764
90934,5,1398,10,490,1881
90935,,,7,494,
90936,,,164,996,
90937,,,164,996,
90938,,,164,996,
90939,,,7,494,
90940,,,7,494,
90941,5,4371,35,983,6091
90942,5,25243,51,483,42415
90943,5,5867,10,490,8276
